st,en,popularity
31031,31223,15
31031,31224,170
31031,31225,1658
31031,31226,94
31031,31227,84
31031,31228,40
31031,31229,131
31031,31230,103
31031,31231,101
31031,31232,127
31031,31233,167
31031,31234,117
31031,31235,259
31031,31236,1362
31031,31237,400
31031,31238,184
31031,31239,134
31031,31240,292
31031,31241,93
31031,31242,105
31031,31243,80
31031,31244,16
31031,31245,21
31031,31246,419
31031,31247,400
31031,31248,293
31031,31249,297
31031,31250,153
31031,31251,90
31031,31252,56
31031,31253,160
31031,31254,34
31031,31255,155
31031,31256,52
31031,31257,206
31031,31258,2082
31031,31259,31
31031,31260,219
31031,31261,316
31031,31262,20
31031,31263,25
31031,31264,63
31031,31265,31
31031,31266,23
31031,31267,89
31031,31268,20
31031,31269,22
31031,31270,111
31031,31271,81
31031,31272,58
31031,31273,21
31031,31274,18
31031,31275,121
31031,31276,36
31031,31277,69
31031,31278,82
31031,31279,43
31031,31280,63
31031,31281,16
31031,31282,13
31031,31283,7
31031,31284,40
31031,31285,70
31031,31286,6
31031,31287,6
31031,31288,124
31031,31289,528
31031,31290,210
31031,31291,18
31031,31292,137
31031,31293,215
31031,31294,18
31031,31295,668
31031,31296,5
31031,31297,15
31031,31298,24
31031,31299,21
31031,31300,1
31031,31301,17
31031,31302,22
31031,31303,13
31031,31304,27
31031,31305,7
31031,31306,25
31031,31307,7
31031,31308,3
31031,31309,2
31031,31310,2
31031,31312,176
31031,31313,2
31031,31314,601
31031,31315,1
31031,31316,1
31031,31320,2
31031,31321,81
31031,31322,13
31031,31323,17
31031,31324,30
31031,31325,20
31031,31326,12
31031,31327,5
31031,31328,15
31031,31330,3
31031,31332,2
31031,31400,2
31031,31401,3
31031,31404,1
31031,31406,2
31031,31419,2
31031,31421,1
31031,31500,11
31031,31502,1
31031,31503,4
31031,31504,1
31031,31505,3
31031,31506,9
31031,31507,1
31031,31508,9
31031,31509,4
31031,31510,1
31031,31512,1
31031,31516,1
31031,31517,16
31031,31518,4
31031,31519,2
31031,31520,3
31031,31523,1
31031,31527,1
31031,31529,1
31031,31600,25
31031,31601,9
31031,31602,28
31031,31603,11
31031,31604,20
31031,31605,25
31031,31606,4
31031,31607,3
31031,31608,4
31031,31609,69
31031,31610,20
31031,31611,5
31031,31612,8
31031,31613,29
31031,31614,6
31031,31615,12
31031,31616,9
31031,31617,1
31031,31618,23
31031,31619,2
31031,31620,38
31031,31621,12
31031,31622,2
31031,31623,384
31031,31624,23
31031,31625,20
31031,31626,4
31031,31627,9
31031,31628,37
31031,31629,3
31031,31632,1
31031,31633,55
31031,31634,17
31031,31635,4
31031,31636,4
31031,31637,3
31031,31638,9
31031,31639,11
31031,31641,5
31031,31642,8
31031,31643,13
31031,31644,1
31031,31645,2
31031,31646,87
31031,31647,3
31031,31648,4
31031,31649,3
31031,31650,5
31031,31651,7
31031,31652,5
31031,31653,3
31031,31654,5
31031,31655,4
31031,31657,10
31031,31659,1
31031,31661,2
31031,31662,3
31031,31664,1
31031,31666,3
31031,31712,5
31031,31820,2
31031,31900,28
31031,31901,16
31031,31902,26
31031,31903,3
31031,31904,21
31031,31905,6
31031,31908,1
31031,31909,1
31031,31910,1
31031,31916,2
31031,31917,984
31031,31918,14
31031,31919,33
31031,31920,43
31031,31921,6
31031,31923,2
31031,31924,167
31031,31926,155
31031,31931,2
31031,31935,5
31031,31936,1
31031,31937,49
31031,31939,139
31031,31940,17
31031,31945,1
31031,31947,262
31031,31951,1
31031,32002,5
31031,32003,1
31031,32014,7
31031,32019,1
31031,32021,1
31031,32048,1
31031,32055,4
31031,32203,1
31031,32231,1
31031,32605,1
31031,32606,11
31031,32608,4
31031,32609,1
31032,31033,370
31032,31034,617
31032,31035,669
31032,31036,141
31032,31037,694
31032,31038,167
31032,31039,537
31032,31040,181
31032,31041,26
31032,31042,10
31032,31043,2
31032,31044,1
31032,31048,3
31032,31049,73
31032,31050,98
31032,31051,111
31032,31052,1
31032,31053,166
31032,31054,28
31032,31055,9
31032,31056,5
31032,31057,14
31032,31058,27
31032,31059,12
31032,31060,30
31032,31061,12
31032,31062,25
31032,31063,53
31032,31064,16
31032,31065,471
31032,31066,80
31032,31067,156
31032,31068,11
31032,31069,199
31032,31070,298
31032,31071,25
31032,31072,5
31032,31073,510
31032,31074,579
31032,31075,117
31032,31076,4
31032,31077,382
31032,31078,100
31032,31079,34
31032,31080,32
31032,31082,1
31032,31083,2
31032,31085,1
31032,31086,2
31032,31087,2
31032,31088,3
31032,31089,1421
31032,31090,2
31032,31091,4
31032,31092,29
31032,31093,10
31032,31094,31
31032,31096,101
31032,31100,4
31032,31101,6
31032,31103,2
31032,31104,3
31032,31106,1
31032,31107,2
31032,31108,4
31032,31109,1
31032,31110,7
31032,31111,1
31032,31112,6
31032,31113,5
31032,31114,2
31032,31116,2
31032,31117,2
31032,31118,1
31032,31119,1
31032,31121,1
31032,31125,1
31032,31127,50
31032,31128,6
31032,31129,7
31032,31130,1
31032,31132,2
31032,31134,1
31032,31200,19
31032,31201,2
31032,31202,6
31032,31203,5
31032,31204,14
31032,31205,16
31032,31206,34
31032,31208,10
31032,31209,20
31032,31211,15
31032,31212,14
31032,31213,6
31032,31214,3
31032,31215,61
31032,31216,55
31032,31217,9
31032,31218,3
31032,31219,5
31032,31220,18
31032,31221,19
31032,31222,21
31032,31224,2
31032,31225,189
31032,31226,13
31032,31227,86
31032,31228,8
31032,31229,6
31032,31230,5
31032,31231,5
31032,31232,5
31032,31233,19
31032,31234,13
31032,31235,78
31032,31236,71
31032,31237,321
31032,31238,36
31032,31239,6
31032,31240,15
31032,31241,13
31032,31242,6
31032,31243,6
31032,31244,5
31032,31245,1
31032,31246,44
31032,31247,40
31032,31248,14
31032,31249,24
31032,31250,1
31032,31251,6
31032,31252,3
31032,31253,11
31032,31254,16
31032,31255,7
31032,31256,3
31032,31257,45
31032,31258,211
31032,31259,3
31032,31260,7
31032,31261,16
31032,31263,52
31032,31264,4
31032,31265,3
31032,31266,1
31032,31267,6
31032,31268,4
31032,31269,4
31032,31270,8
31032,31272,5
31032,31273,1
31032,31275,14
31032,31276,4
31032,31277,25
31032,31278,2
31032,31279,1
31032,31282,1
31032,31283,6
31032,31284,1
31032,31285,16
31032,31286,1
31032,31288,11
31032,31289,41
31032,31290,14
31032,31291,1
31032,31292,8
31032,31293,15
31032,31294,2
31032,31295,53
31032,31296,1
31032,31297,1
31032,31298,6
31032,31302,1
31032,31306,2
31032,31307,1
31032,31312,23
31032,31314,53
31032,31320,2
31032,31321,6
31032,31325,5
31032,31326,1
31032,31506,3
31032,31600,3
31032,31602,2
31032,31604,1
31032,31605,3
31032,31609,5
31032,31615,1
31032,31618,3
31032,31620,6
31032,31621,2
31032,31623,2
31032,31624,2
31032,31625,5
31032,31626,1
31032,31628,95
31032,31631,2
31032,31633,3
31032,31634,2
31032,31637,1
31032,31646,8
31032,31648,1
31032,31649,1
31032,31650,16
31032,31652,3
31032,31666,2
31032,31668,1
31032,31669,1
31032,31719,1
31032,31900,8
31032,31901,17
31032,31902,13
31032,31904,9
31032,31905,6
31032,31908,2
31032,31909,22
31032,31910,1
31032,31912,7
31032,31913,1
31032,31916,3
31032,31917,69
31032,31918,2
31032,31919,40
31032,31920,51
31032,31921,5
31032,31923,9
31032,31924,107
31032,31926,52
31032,31928,1
31032,31936,1
31032,31937,9
31032,31939,14
31032,31940,36
31032,31945,3
31032,31947,9
31032,31948,12
31032,31949,2
31032,31950,1
31032,32235,2
31032,32606,2
31032,32607,2
31032,32609,1
31033,31034,317
31033,31035,709
31033,31036,317
31033,31037,1095
31033,31038,198
31033,31039,1147
31033,31040,245
31033,31041,25
31033,31042,9
31033,31043,1
31033,31044,5
31033,31045,3
31033,31046,2
31033,31047,3
31033,31049,272
31033,31050,347
31033,31051,45
31033,31052,12
31033,31053,175
31033,31054,97
31033,31055,84
31033,31056,27
31033,31057,316
31033,31058,59
31033,31059,379
31033,31060,942
31033,31061,170
31033,31062,67
31033,31063,356
31033,31064,81
31033,31065,377
31033,31066,32
31033,31067,191
31033,31068,614
31033,31069,516
31033,31070,49
31033,31071,8
31033,31072,33
31033,31073,62
31033,31074,158
31033,31075,10
31033,31076,219
31033,31077,181
31033,31078,326
31033,31079,14
31033,31080,40
31033,31081,2
31033,31083,7
31033,31084,2
31033,31085,1
31033,31086,6
31033,31087,2
31033,31088,21
31033,31089,391
31033,31090,12
31033,31091,13
31033,31092,46
31033,31093,3
31033,31094,35
31033,31095,6
31033,31096,47
31033,31097,1
31033,31098,3
31033,31100,2
31033,31101,2
31033,31103,3
31033,31104,1
31033,31106,2
31033,31108,17
31033,31109,5
31033,31110,5
31033,31111,31
31033,31113,2
31033,31116,5
31033,31117,2
31033,31120,3
31033,31127,5
31033,31132,1
31033,31200,18
31033,31201,3
31033,31202,2
31033,31203,5
31033,31204,4
31033,31205,4
31033,31206,2
31033,31208,1
31033,31209,8
31033,31211,46
31033,31212,13
31033,31213,4
31033,31214,13
31033,31215,75
31033,31216,3
31033,31217,1
31033,31218,3
31033,31219,3
31033,31220,4
31033,31221,7
31033,31222,5
31033,31223,1
31033,31224,3
31033,31225,182
31033,31226,27
31033,31227,1
31033,31228,139
31033,31229,7
31033,31230,9
31033,31231,4
31033,31232,4
31033,31233,6
31033,31234,10
31033,31235,6
31033,31236,190
31033,31237,194
31033,31238,7
31033,31239,24
31033,31240,12
31033,31241,7
31033,31242,13
31033,31243,1
31033,31244,1
31033,31245,3
31033,31246,56
31033,31247,40
31033,31248,17
31033,31249,41
31033,31250,2
31033,31251,1
31033,31252,2
31033,31253,2
31033,31254,2
31033,31255,8
31033,31256,4
31033,31257,21
31033,31258,106
31033,31259,11
31033,31260,6
31033,31261,11
31033,31262,3
31033,31263,3
31033,31264,2
31033,31266,1
31033,31268,1
31033,31270,7
31033,31271,5
31033,31273,4
31033,31274,14
31033,31275,6
31033,31276,3
31033,31277,3
31033,31281,2
31033,31284,1
31033,31286,1
31033,31287,1
31033,31288,2
31033,31289,4
31033,31290,3
31033,31292,1
31033,31295,1
31033,31296,1
31033,31298,1
31033,31303,1
31033,31304,5
31033,31305,1
31033,31306,3
31033,31312,26
31033,31314,51
31033,31327,1
31033,31328,1
31033,31400,2
31033,31506,1
31033,31600,4
31033,31602,1
31033,31603,2
31033,31605,3
31033,31606,1
31033,31608,3
31033,31609,65
31033,31613,11
31033,31617,1
31033,31620,2
31033,31621,1
31033,31623,2
31033,31624,2
31033,31628,2
31033,31633,2
31033,31637,44
31033,31638,3
31033,31651,1
31033,31657,1
31033,31900,41
31033,31901,19
31033,31902,150
31033,31903,2
31033,31904,161
31033,31905,114
31033,31906,1
31033,31907,1
31033,31908,9
31033,31909,45
31033,31910,6
31033,31912,16
31033,31913,4
31033,31914,1
31033,31915,7
31033,31916,74
31033,31917,7
31033,31918,13
31033,31919,48
31033,31920,11
31033,31921,18
31033,31923,133
31033,31924,2
31033,31925,4
31033,31926,5
31033,31928,23
31033,31933,2
31033,31935,1
31033,31936,7
31033,31938,1
31033,31939,1
31033,31940,2
31033,31941,14
31033,31942,1
31033,31944,2
31033,31945,39
31033,31946,5
31033,31947,2
31033,31948,2
31033,31949,17
31033,31951,7
31033,31959,1
31033,31960,1
31033,31961,3
31033,31963,1
31033,31969,1
31033,31971,1
31033,31972,1
31033,32014,1
31033,32026,1
31033,32027,1
31033,32203,2
31033,32215,2
31033,32228,1
31033,32600,4
31033,32601,2
31033,32602,7
31033,32603,2
31033,32604,2
31033,32605,2
31033,32607,9
31033,32609,4
31034,31035,725
31034,31036,1368
31034,31037,1269
31034,31038,2181
31034,31039,1523
31034,31040,1612
31034,31041,16
31034,31042,8
31034,31043,4
31034,31044,1
31034,31047,9
31034,31048,1
31034,31049,1147
31034,31050,459
31034,31051,114
31034,31052,1
31034,31053,73
31034,31054,17
31034,31055,8
31034,31056,3
31034,31057,79
31034,31058,36
31034,31059,73
31034,31060,70
31034,31061,9
31034,31062,156
31034,31063,64
31034,31064,14
31034,31065,493
31034,31066,32
31034,31067,103
31034,31068,112
31034,31069,469
31034,31070,103
31034,31071,16
31034,31072,4
31034,31073,937
31034,31074,111
31034,31075,33
31034,31076,17
31034,31077,632
31034,31078,116
31034,31079,215
31034,31080,443
31034,31082,1
31034,31083,4
31034,31085,1
31034,31086,1
31034,31088,8
31034,31089,2193
31034,31090,1
31034,31091,7
31034,31092,731
31034,31093,40
31034,31094,292
31034,31095,1
31034,31096,54
31034,31097,2
31034,31100,10
31034,31101,58
31034,31102,5
31034,31103,6
31034,31104,4
31034,31105,3
31034,31106,5
31034,31107,3
31034,31108,15
31034,31109,4
31034,31110,23
31034,31111,8
31034,31112,8
31034,31113,5
31034,31114,12
31034,31115,2
31034,31116,38
31034,31117,6
31034,31119,7
31034,31120,5
31034,31121,8
31034,31122,4
31034,31123,1
31034,31125,3
31034,31127,6
31034,31128,12
31034,31129,8
31034,31130,1
31034,31132,1
31034,31133,1
31034,31200,52
31034,31201,25
31034,31202,13
31034,31203,4
31034,31204,26
31034,31205,46
31034,31206,1
31034,31208,12
31034,31209,33
31034,31211,38
31034,31212,75
31034,31213,8
31034,31214,19
31034,31215,170
31034,31216,10
31034,31217,37
31034,31218,8
31034,31219,15
31034,31220,8
31034,31221,17
31034,31222,35
31034,31223,5
31034,31224,19
31034,31225,310
31034,31226,30
31034,31227,3
31034,31228,16
31034,31229,33
31034,31230,16
31034,31231,17
31034,31232,16
31034,31233,6
31034,31234,62
31034,31235,23
31034,31236,191
31034,31237,486
31034,31238,16
31034,31239,8
31034,31240,25
31034,31241,16
31034,31242,30
31034,31243,11
31034,31244,4
31034,31245,5
31034,31246,408
31034,31247,49
31034,31248,38
31034,31249,81
31034,31250,35
31034,31251,11
31034,31252,4
31034,31253,9
31034,31254,52
31034,31255,27
31034,31256,6
31034,31257,100
31034,31258,423
31034,31259,3
31034,31260,20
31034,31261,5
31034,31262,8
31034,31263,4
31034,31264,4
31034,31265,10
31034,31266,4
31034,31267,7
31034,31268,32
31034,31270,4
31034,31271,13
31034,31272,8
31034,31273,10
31034,31274,6
31034,31275,64
31034,31276,24
31034,31277,3
31034,31278,27
31034,31279,3
31034,31280,16
31034,31281,6
31034,31282,4
31034,31284,1
31034,31285,19
31034,31286,3
31034,31288,8
31034,31289,75
31034,31290,32
31034,31291,2
31034,31292,6
31034,31293,31
31034,31294,1
31034,31295,161
31034,31296,2
31034,31297,4
31034,31298,5
31034,31299,1
31034,31300,1
31034,31302,26
31034,31303,1
31034,31304,23
31034,31305,3
31034,31306,27
31034,31307,9
31034,31312,64
31034,31314,122
31034,31316,1
31034,31321,7
31034,31322,2
31034,31323,2
31034,31324,9
31034,31325,11
31034,31326,2
31034,31328,5
31034,31400,3
31034,31401,1
31034,31403,1
31034,31404,4
31034,31406,2
31034,31419,1
31034,31506,3
31034,31509,4
31034,31516,2
31034,31517,5
31034,31532,1
31034,31600,8
31034,31601,3
31034,31602,1
31034,31603,12
31034,31604,4
31034,31605,6
31034,31606,2
31034,31607,1
31034,31609,12
31034,31610,3
31034,31613,4
31034,31614,2
31034,31616,2
31034,31618,1
31034,31619,2
31034,31620,14
31034,31621,1
31034,31623,6
31034,31624,7
31034,31625,2
31034,31628,13
31034,31629,2
31034,31631,2
31034,31632,1
31034,31633,16
31034,31634,13
31034,31636,2
31034,31639,2
31034,31640,1
31034,31641,1
31034,31642,1
31034,31644,1
31034,31646,13
31034,31647,1
31034,31648,1
31034,31650,5
31034,31651,1
31034,31652,1
31034,31654,2
31034,31659,1
31034,31666,1
31034,31712,2
31034,31900,318
31034,31901,148
31034,31902,250
31034,31903,5
31034,31904,450
31034,31905,176
31034,31908,5
31034,31909,14
31034,31912,7
31034,31916,1
31034,31917,139
31034,31919,137
31034,31920,500
31034,31921,76
31034,31923,26
31034,31924,196
31034,31926,82
31034,31928,1
31034,31935,28
31034,31937,28
31034,31939,31
31034,31940,17
31034,31944,2
31034,31945,9
31034,31947,9
31034,31948,5
31034,31949,1
31034,31951,3
31034,31971,1
31034,31973,1
31034,32002,2
31034,32013,1
31034,32014,1
31034,32021,1
31034,32031,2
31034,32066,2
31034,32203,2
31034,32213,1
31034,32218,2
31034,32222,1
31034,32230,2
31034,32231,1
31034,32232,2
31034,32234,4
31034,32235,3
31034,32255,1
31034,32406,1
31034,32600,3
31034,32601,6
31034,32602,7
31034,32603,8
31034,32604,13
31034,32605,6
31034,32606,23
31034,32607,1
31034,32608,14
31034,32609,6
31035,31036,189
31035,31037,3930
31035,31038,419
31035,31039,1494
31035,31040,529
31035,31041,14
31035,31042,6
31035,31043,1
31035,31047,2
31035,31048,5
31035,31049,408
31035,31050,620
31035,31051,132
31035,31053,124
31035,31054,112
31035,31055,19
31035,31056,20
31035,31057,59
31035,31058,70
31035,31059,74
31035,31060,87
31035,31061,13
31035,31062,58
31035,31063,93
31035,31064,5
31035,31065,697
31035,31066,37
31035,31067,729
31035,31068,250
31035,31069,619
31035,31070,286
31035,31071,16
31035,31072,3
31035,31073,195
31035,31074,576
31035,31075,28
31035,31076,17
31035,31077,204
31035,31078,685
31035,31079,65
31035,31080,129
31035,31082,4
31035,31083,2
31035,31086,1
31035,31087,3
31035,31088,4
31035,31089,1359
31035,31090,1
31035,31091,6
31035,31092,141
31035,31093,15
31035,31094,130
31035,31095,1
31035,31096,169
31035,31097,7
31035,31100,6
31035,31101,4
31035,31102,1
31035,31103,1
31035,31104,3
31035,31105,5
31035,31108,7
31035,31110,5
31035,31111,2
31035,31112,3
31035,31113,1
31035,31114,2
31035,31116,1
31035,31119,1
31035,31120,2
31035,31121,3
31035,31122,1
31035,31124,1
31035,31125,1
31035,31127,1
31035,31128,4
31035,31129,4
31035,31133,1
31035,31200,12
31035,31201,4
31035,31202,12
31035,31204,12
31035,31205,3
31035,31208,3
31035,31209,3
31035,31211,23
31035,31212,6
31035,31213,38
31035,31214,4
31035,31215,228
31035,31216,4
31035,31217,6
31035,31218,7
31035,31219,5
31035,31220,5
31035,31221,102
31035,31222,6
31035,31224,5
31035,31225,476
31035,31226,4
31035,31227,5
31035,31228,12
31035,31229,8
31035,31230,12
31035,31231,10
31035,31232,248
31035,31233,12
31035,31234,15
31035,31235,7
31035,31236,22
31035,31237,36
31035,31238,18
31035,31239,6
31035,31240,8
31035,31241,3
31035,31242,1
31035,31243,14
31035,31244,2
31035,31245,1
31035,31246,38
31035,31247,36
31035,31248,19
31035,31249,24
31035,31250,6
31035,31251,1
31035,31252,33
31035,31253,4
31035,31254,8
31035,31255,4
31035,31256,38
31035,31257,11
31035,31258,114
31035,31259,2
31035,31260,11
31035,31261,16
31035,31263,1
31035,31264,1
31035,31265,4
31035,31267,2
31035,31270,91
31035,31271,1
31035,31272,9
31035,31273,1
31035,31274,5
31035,31275,7
31035,31276,3
31035,31277,11
31035,31279,2
31035,31280,1
31035,31281,1
31035,31283,1
31035,31284,2
31035,31285,6
31035,31286,1
31035,31288,1
31035,31289,30
31035,31290,17
31035,31292,23
31035,31293,39
31035,31294,1
31035,31295,63
31035,31297,3
31035,31298,1
31035,31302,2
31035,31303,1
31035,31304,2
31035,31305,1
31035,31306,1
31035,31308,2
31035,31312,17
31035,31314,322
31035,31319,1
31035,31321,4
31035,31323,11
31035,31324,3
31035,31325,1
31035,31327,1
31035,31328,5
31035,31403,1
31035,31502,3
31035,31509,1
31035,31516,2
31035,31600,2
31035,31609,4
31035,31612,2
31035,31613,8
31035,31614,1
31035,31615,1
31035,31619,1
31035,31620,4
31035,31623,3
31035,31624,2
31035,31628,6
31035,31631,1
31035,31633,2
31035,31635,1
31035,31639,2
31035,31640,1
31035,31646,2
31035,31647,1
31035,31650,1
31035,31651,1
31035,31666,1
31035,31900,173
31035,31901,32
31035,31902,84
31035,31904,18
31035,31905,33
31035,31908,7
31035,31909,7
31035,31912,4
31035,31915,2
31035,31917,52
31035,31918,5
31035,31919,186
31035,31920,370
31035,31921,19
31035,31923,60
31035,31924,156
31035,31926,50
31035,31928,4
31035,31935,1
31035,31936,3
31035,31937,9
31035,31939,21
31035,31940,10
31035,31941,1
31035,31945,10
31035,31947,6
31035,31948,1
31035,31949,5
31035,31951,4
31035,31968,1
31035,31971,3
31035,32013,2
31035,32201,1
31035,32203,39
31035,32204,2
31035,32213,1
31035,32216,1
31035,32222,1
31035,32415,5
31035,32600,4
31035,32601,1
31035,32602,1
31035,32605,4
31035,32606,3
31035,32609,1
31036,31037,11571
31036,31038,2204
31036,31039,1388
31036,31040,420
31036,31041,16
31036,31042,31
31036,31043,1
31036,31044,6
31036,31045,2
31036,31047,4
31036,31048,1
31036,31049,717
31036,31050,52
31036,31051,26
31036,31052,5
31036,31053,16
31036,31054,11
31036,31055,35
31036,31056,18
31036,31057,529
31036,31058,34
31036,31059,564
31036,31060,589
31036,31061,6
31036,31062,57
31036,31063,426
31036,31064,10
31036,31065,31
31036,31067,41
31036,31068,633
31036,31069,248
31036,31070,40
31036,31072,18
31036,31073,20
31036,31074,187
31036,31075,4
31036,31076,31
31036,31077,135
31036,31078,91
31036,31079,47
31036,31080,373
31036,31083,2
31036,31084,1
31036,31085,17
31036,31086,1
31036,31087,3
31036,31088,4
31036,31089,671
31036,31090,2
31036,31091,3
31036,31092,64
31036,31093,2
31036,31094,64
31036,31095,2
31036,31096,35
31036,31098,5
31036,31099,2
31036,31100,4
31036,31104,2
31036,31107,1
31036,31108,5
31036,31110,2
31036,31112,3
31036,31115,3
31036,31121,1
31036,31128,2
31036,31200,15
31036,31202,3
31036,31203,2
31036,31204,15
31036,31205,10
31036,31206,5
31036,31207,1
31036,31208,2
31036,31209,5
31036,31211,16
31036,31212,9
31036,31213,8
31036,31214,2
31036,31215,31
31036,31216,9
31036,31217,6
31036,31218,2
31036,31220,15
31036,31221,20
31036,31222,32
31036,31224,13
31036,31225,65
31036,31226,1
31036,31227,2
31036,31228,29
31036,31229,4
31036,31230,53
31036,31231,7
31036,31232,9
31036,31233,5
31036,31234,14
31036,31235,7
31036,31236,64
31036,31237,76
31036,31238,5
31036,31239,10
31036,31240,11
31036,31241,10
31036,31242,13
31036,31243,7
31036,31246,74
31036,31247,9
31036,31248,14
31036,31249,41
31036,31250,8
31036,31251,5
31036,31252,1
31036,31254,1
31036,31255,4
31036,31256,16
31036,31257,25
31036,31258,87
31036,31259,1
31036,31260,9
31036,31261,4
31036,31262,16
31036,31263,1
31036,31264,1
31036,31266,1
31036,31267,5
31036,31268,1
31036,31269,2
31036,31271,4
31036,31272,2
31036,31274,1
31036,31275,6
31036,31276,1
31036,31277,1
31036,31278,1
31036,31280,1
31036,31282,1
31036,31284,1
31036,31285,2
31036,31288,5
31036,31289,14
31036,31290,12
31036,31291,4
31036,31292,5
31036,31293,11
31036,31295,21
31036,31297,3
31036,31299,1
31036,31302,1
31036,31303,2
31036,31304,2
31036,31306,3
31036,31312,8
31036,31314,46
31036,31316,1
31036,31320,2
31036,31326,1
31036,31400,1
31036,31404,2
31036,31415,3
31036,31504,1
31036,31506,1
31036,31509,3
31036,31523,2
31036,31601,2
31036,31602,1
31036,31605,1
31036,31609,2
31036,31612,3
31036,31613,7
31036,31616,1
31036,31620,5
31036,31623,6
31036,31624,1
31036,31628,5
31036,31629,1
31036,31642,1
31036,31646,5
31036,31653,1
31036,31655,2
31036,31659,1
31036,31668,2
31036,31900,79
31036,31901,138
31036,31902,503
31036,31904,317
31036,31905,232
31036,31909,8
31036,31912,4
31036,31915,1
31036,31916,4
31036,31917,10
31036,31919,329
31036,31920,93
31036,31921,87
31036,31923,16
31036,31924,69
31036,31926,151
31036,31933,1
31036,31937,1
31036,31938,4
31036,31939,11
31036,31940,2
31036,31945,9
31036,31947,2
31036,31948,4
31036,31960,2
31036,32200,2
31036,32203,3
31036,32207,4
31036,32215,5
31036,32217,1
31036,32220,4
31036,32229,1
31036,32231,2
31036,32232,1
31036,32235,1
31036,32600,1
31036,32601,15
31036,32602,24
31036,32603,23
31036,32604,12
31036,32605,11
31036,32606,43
31036,32607,3
31036,32608,27
31036,32609,22
31037,31038,6496
31037,31039,3856
31037,31040,2557
31037,31041,41
31037,31042,18
31037,31043,5
31037,31044,11
31037,31045,3
31037,31046,11
31037,31047,5
31037,31048,4
31037,31049,2295
31037,31050,1167
31037,31051,291
31037,31052,7
31037,31053,406
31037,31054,60
31037,31055,45
31037,31056,95
31037,31057,264
31037,31058,240
31037,31059,221
31037,31060,250
31037,31061,86
31037,31062,182
31037,31063,279
31037,31064,26
31037,31065,794
31037,31066,42
31037,31067,789
31037,31068,806
31037,31069,6548
31037,31070,263
31037,31071,47
31037,31072,14
31037,31073,194
31037,31074,980
31037,31075,60
31037,31076,39
31037,31077,436
31037,31078,3665
31037,31079,398
31037,31080,723
31037,31082,3
31037,31083,10
31037,31084,1
31037,31085,2
31037,31086,3
31037,31087,1
31037,31088,14
31037,31089,3216
31037,31090,4
31037,31091,21
31037,31092,476
31037,31093,75
31037,31094,370
31037,31096,400
31037,31097,6
31037,31098,9
31037,31100,10
31037,31101,28
31037,31102,10
31037,31103,14
31037,31104,11
31037,31105,6
31037,31106,4
31037,31107,10
31037,31108,24
31037,31109,9
31037,31110,40
31037,31111,5
31037,31112,14
31037,31113,26
31037,31114,17
31037,31115,12
31037,31116,26
31037,31117,11
31037,31118,2
31037,31119,5
31037,31120,1
31037,31121,3
31037,31122,6
31037,31123,2
31037,31124,8
31037,31125,2
31037,31126,1
31037,31127,9
31037,31128,11
31037,31129,3
31037,31131,9
31037,31132,1
31037,31133,2
31037,31200,81
31037,31201,26
31037,31202,11
31037,31203,13
31037,31204,22
31037,31205,40
31037,31206,5
31037,31207,2
31037,31208,13
31037,31209,58
31037,31211,57
31037,31212,67
31037,31213,28
31037,31214,12
31037,31215,215
31037,31216,6
31037,31217,16
31037,31218,23
31037,31219,29
31037,31220,25
31037,31221,18
31037,31222,36
31037,31223,11
31037,31224,12
31037,31225,441
31037,31226,28
31037,31227,7
31037,31228,25
31037,31229,33
31037,31230,10
31037,31231,22
31037,31232,17
31037,31233,21
31037,31234,69
31037,31235,40
31037,31236,522
31037,31237,261
31037,31238,7
31037,31239,14
31037,31240,43
31037,31241,34
31037,31242,33
31037,31243,8
31037,31244,1
31037,31245,7
31037,31246,371
31037,31247,57
31037,31248,68
31037,31249,70
31037,31250,21
31037,31251,22
31037,31252,15
31037,31253,8
31037,31254,66
31037,31255,83
31037,31256,15
31037,31257,85
31037,31258,556
31037,31259,6
31037,31260,23
31037,31261,15
31037,31262,1
31037,31263,6
31037,31264,16
31037,31265,19
31037,31266,13
31037,31267,39
31037,31268,11
31037,31269,8
31037,31270,4
31037,31271,16
31037,31272,7
31037,31273,8
31037,31274,5
31037,31275,66
31037,31276,8
31037,31277,20
31037,31278,7
31037,31279,13
31037,31280,9
31037,31281,4
31037,31282,4
31037,31283,1
31037,31284,3
31037,31285,40
31037,31286,14
31037,31287,6
31037,31288,14
31037,31289,89
31037,31290,34
31037,31291,4
31037,31292,8
31037,31293,41
31037,31294,6
31037,31295,223
31037,31296,9
31037,31297,7
31037,31298,11
31037,31299,8
31037,31300,7
31037,31301,4
31037,31302,174
31037,31303,3
31037,31304,30
31037,31305,2
31037,31306,95
31037,31307,14
31037,31308,20
31037,31310,3
31037,31312,166
31037,31313,3
31037,31314,183
31037,31320,3
31037,31321,13
31037,31323,9
31037,31324,3
31037,31325,4
31037,31326,13
31037,31327,1
31037,31328,2
31037,31400,3
31037,31401,24
31037,31402,1
31037,31404,7
31037,31406,4
31037,31407,1
31037,31411,2
31037,31412,1
31037,31414,1
31037,31415,4
31037,31504,1
31037,31505,8
31037,31506,7
31037,31509,1
31037,31516,1
31037,31517,2
31037,31518,1
31037,31519,1
31037,31523,29
31037,31600,2
31037,31601,7
31037,31602,8
31037,31603,16
